time,ax,ay,az,atotal
69.50981879,-0.22,-0.85,0.08,0.88
69.51966286,-0.56,-0.36,0.17,0.68
69.52944088,-0.67,0.02,0.18,0.69
69.53991079,-0.54,0.2,0.14,0.59
69.5501399,-0.3,0.08,0.09,0.32
69.5639677,-0.12,-0.25,0.12,0.3
69.58688498,-0.15,-0.64,0.12,0.66
69.58793497,-0.38,-1.01,0.07,1.08
69.58955979,-0.72,-1.3,-0.09,1.48
69.60222197,-1.05,-1.57,-0.32,1.91
69.61002684,-1.32,-1.84,-0.52,2.32
69.62002683,-1.39,-2.14,-0.72,2.65
69.63013077,-1.5,-2.5,-0.93,3.06
69.64041376,-1.66,-2.82,-1.17,3.47
69.65068293,-1.97,-3.14,-1.49,3.99
69.66397572,-2.43,-3.36,-1.82,4.52
69.68639278,-2.95,-3.39,-2.04,4.93
69.68753195,-3.55,-3.31,-2.15,5.3
69.68995881,-4.03,-3.14,-2.14,5.53
69.70064068,-4.34,-2.96,-1.96,5.6
69.72662973,-4.44,-2.79,-1.63,5.49
69.72746372,-4.3,-2.58,-1.35,5.19
69.73042488,-3.92,-2.31,-1.1,4.68
69.74049783,-3.38,-1.98,-0.98,4.03
69.75052977,-2.83,-1.65,-0.98,3.41
69.7887218,-2.36,-1.31,-1.02,2.88
69.78973579,-2.01,-0.96,-1.18,2.52
69.7902348,-1.77,-0.69,-1.45,2.38
69.79073286,-1.65,-0.67,-1.71,2.46
69.80200481,-1.75,-0.68,-1.86,2.64
69.81095695,-2.06,-0.55,-1.92,2.86
69.82105398,-2.44,-0.39,-1.94,3.14
69.83177781,-2.63,-0.62,-1.98,3.34
69.84155178,-2.4,-1.44,-2.21,3.56
69.85145378,-1.82,-2.69,-2.57,4.14
69.88729477,-1.15,-4.04,-2.7,4.99
69.88829374,-0.71,-5.04,-2.47,5.65
69.88880396,-0.69,-5.33,-1.99,5.73
69.89091587,-0.96,-5.1,-1.4,5.37
70.59776497,-1.32,-4.73,-0.78,4.97
70.60032082,-1.63,-4.31,-0.16,4.61
70.60314274,-1.91,-3.65,0.43,4.14
70.60512066,-2.19,-2.69,0.89,3.58
70.60682774,-2.51,-1.56,1.22,3.19
70.60847783,-2.75,-0.58,1.47,3.17
70.61323071,-2.84,0.13,1.58,3.25
70.61412787,-2.71,0.52,1.6,3.18
70.61496687,-2.41,0.58,1.62,2.96
70.61579466,-1.96,0.3,1.6,2.54
70.61660671,-1.38,-0.18,1.51,2.05
70.61742282,-0.82,-0.77,1.41,1.8
70.6183238,-0.32,-1.44,1.3,1.96
70.61939478,0.02,-1.89,1.14,2.2
70.62034988,0.15,-1.95,0.92,2.16
70.6211288,0.14,-1.79,0.74,1.94
70.62382698,0.17,-1.59,0.61,1.71
70.6244607,0.22,-1.41,0.52,1.51
70.62504888,0.17,-1.14,0.47,1.24
70.62553072,0,-0.82,0.45,0.93
70.626019,-0.23,-0.52,0.49,0.75
70.6265049,-0.39,-0.36,0.6,0.8
70.62698483,-0.53,-0.27,0.76,0.96
70.62746787,-0.62,-0.15,0.85,1.06
70.62795687,-0.66,-0.01,0.91,1.12
70.62844086,-0.61,0.09,0.89,1.08
70.63101578,-0.42,0.1,0.82,0.92
70.63158989,-0.27,0.04,0.78,0.82
70.6321218,-0.22,0.14,0.68,0.72
70.63262677,-0.27,0.36,0.61,0.75
70.63307381,-0.28,0.62,0.61,0.91
70.63358784,-0.13,0.79,0.62,1.01
70.63407588,0.07,0.84,0.58,1.02
70.63457084,0.23,1.02,0.47,1.14
70.63504791,0.3,1.41,0.39,1.49
70.6355238,0.27,1.86,0.36,1.91
70.63745594,0.3,2.25,0.37,2.29
70.63787889,0.43,2.51,0.35,2.57
70.63830566,0.68,2.59,0.3,2.69
70.63870668,1.12,2.53,0.24,2.77
70.63912487,1.6,2.5,0.16,2.97
70.63951778,2.06,2.46,0.07,3.2
70.63991785,2.38,2.35,0.02,3.34
70.64030981,2.5,2.28,0.03,3.38
70.64070582,2.44,2.32,0.12,3.36
70.64108586,2.3,2.45,0.24,3.36
70.64263988,2.27,2.56,0.41,3.44
70.64304066,2.67,2.17,0.43,3.46
70.64343596,3.7,0.74,0.24,3.78
70.64386177,4.9,-1.13,0.12,5.03
70.64426184,5.96,-2.54,0.19,6.48
70.64467192,6.47,-3.09,0.4,7.18
70.64507198,6.39,-2.62,0.77,6.94
70.64547873,5.85,-1.63,1.21,6.19
70.64588284,5.25,-0.51,1.61,5.51
70.64624381,4.69,0.81,1.97,5.15
70.64762282,4.17,2.19,2.16,5.18
70.64796686,3.66,3.4,2.2,5.45
70.64829397,3.27,4.24,2.2,5.78
70.64863396,2.93,4.69,2.18,5.94
70.64899397,2.7,4.73,2.16,5.85
70.64936495,2.5,4.44,2.08,5.5
70.64970589,2.31,3.84,1.92,4.87
70.65005589,2.23,2.98,1.64,4.06
70.6504159,2.31,1.86,1.28,3.23
70.65076494,2.43,0.66,0.84,2.65
70.65214682,2.38,-0.31,0.44,2.44
70.65249777,2.08,-0.87,0.14,2.25
70.65286183,1.69,-0.99,-0.07,1.95
70.65320683,1.28,-0.93,-0.18,1.59
70.65358686,1.03,-0.88,-0.12,1.36
70.65393782,0.99,-0.81,0.09,1.28
70.65428591,1.13,-0.67,0.47,1.39
70.65460682,1.24,-0.39,0.92,1.59
70.6549058,1.27,-0.09,1.32,1.83
70.65518284,1.27,0.07,1.68,2.1
70.66499877,1.3,0.01,1.95,2.34
70.67406273,1.27,-0.26,2.09,2.45
70.68413591,1.1,-0.64,2.08,2.43
70.69433379,0.78,-0.95,1.92,2.27
70.70434284,0.32,-1.08,1.65,1.99
70.72493172,-0.25,-1.29,1.32,1.86
70.72694874,-0.81,-1.44,0.96,1.91
70.73609877,-1.29,-1.46,0.56,2.02
70.74604797,-1.74,-1.43,0.24,2.26
70.75586796,-2.12,-1.51,-0.07,2.6
70.7712698,-2.5,-1.74,-0.35,3.06
70.7758708,-2.92,-2.08,-0.63,3.64
70.78599977,-3.39,-2.45,-0.92,4.28
70.79611492,-3.85,-2.8,-1.13,4.89
70.80603075,-4.3,-3.02,-1.26,5.4
70.81602573,-4.6,-2.92,-1.3,5.6
70.82616687,-4.7,-2.62,-1.3,5.53
70.83623886,-4.58,-2.4,-1.29,5.32
70.84670067,-4.23,-2.42,-1.32,5.04
70.85665584,-3.68,-2.63,-1.35,4.72
70.87150478,-3.08,-2.77,-1.34,4.35
70.87659693,-2.63,-2.72,-1.29,3.99
70.88652468,-2.32,-2.57,-1.26,3.68
70.89850473,-2.15,-2.36,-1.24,3.42
70.91205788,-1.99,-2.19,-1.25,3.21
70.91708779,-1.94,-2.01,-1.25,3.06
70.92631984,-1.92,-1.83,-1.27,2.94
70.93705368,-1.78,-1.85,-1.34,2.89
70.94779587,-1.49,-2.47,-1.5,3.25
70.95714092,-0.94,-3.77,-1.65,4.22
70.97433782,-0.35,-5.14,-1.66,5.41
70.97711682,-0.13,-5.78,-1.45,5.96
70.98733997,-0.44,-5.41,-0.98,5.51
70.99725676,-1.07,-4.45,-0.41,4.59
71.00663781,-1.62,-3.39,0.23,3.76
71.0170989,-1.98,-2.23,0.88,3.1
71.02680397,-2.29,-0.97,1.43,2.86
71.03750587,-2.44,0.22,1.8,3.04
71.04729271,-2.32,1.06,1.84,3.14
71.05777168,-1.93,1.5,1.76,3.01
71.0722158,-1.37,1.51,1.61,2.59
71.07749677,-0.91,1.39,1.42,2.18
71.08795285,-0.54,1.44,1.24,1.97
71.09899998,-0.29,1.44,1.09,1.82
71.10757685,-0.16,1.26,0.91,1.56
71.11758184,0.02,0.91,0.66,1.12
71.12779379,0.26,0.39,0.41,0.62
71.13745594,0.63,-0.21,0.16,0.68
71.14751577,0.92,-0.72,-0.14,1.17
71.15753174,0.99,-0.92,-0.44,1.42
71.17243099,0.84,-0.76,-0.73,1.34
71.20318794,0.61,-0.52,-0.87,1.18
71.20538783,0.42,-0.49,-0.79,1.02
71.20706177,0.19,-0.4,-0.61,0.75
71.2081089,-0.03,-0.05,-0.4,0.4
71.218431,-0.2,0.53,-0.13,0.58
71.22819281,-0.26,1.05,0.15,1.09
71.23846388,-0.2,1.25,0.34,1.31
71.24722767,-0.08,1.21,0.41,1.28
71.25682497,0.16,1.1,0.41,1.18
71.26846695,0.39,1.07,0.37,1.19
71.27701092,0.57,1.07,0.31,1.25
71.28715372,0.72,1.15,0.22,1.37
71.29702091,0.86,1.28,0.1,1.54
71.30706978,1,1.37,0.01,1.69
71.31697893,1.03,1.35,-0.03,1.69
71.32703185,1.05,1.34,-0.04,1.7
71.33697176,1.14,1.35,-0.04,1.76
71.34717894,1.29,1.45,-0.02,1.94
71.35727477,1.47,1.53,0.06,2.12
71.36858797,1.66,1.62,0.16,2.32
71.37733483,1.89,1.77,0.22,2.59
71.38738489,2.12,1.89,0.3,2.85
71.39736581,2.38,1.91,0.35,3.07
71.40790987,2.57,1.9,0.36,3.21
71.41812372,2.72,1.9,0.38,3.33
71.42999387,2.81,1.82,0.44,3.37
71.43789196,2.78,1.77,0.51,3.33
71.4478538,2.67,1.74,0.61,3.24
71.457901,2.47,1.72,0.68,3.08
71.46900797,2.2,1.65,0.73,2.84
71.47780466,1.92,1.53,0.79,2.57
71.48780584,1.59,1.47,0.85,2.32
71.49782681,1.26,1.51,0.92,2.17
71.50784588,1.1,1.65,0.95,2.19
71.51802492,1.19,1.62,0.84,2.17
71.52799797,1.72,0.79,0.53,1.96
71.53799295,2.47,-0.7,0.13,2.57
71.54872084,3.2,-2.17,-0.04,3.86
71.55875182,3.6,-3.01,0.08,4.69
71.57116485,3.44,-3.18,0.17,4.68
71.57987499,2.8,-2.85,0.25,4
71.58944893,2.06,-2.3,0.35,3.1
71.59945488,1.42,-1.48,0.49,2.1
71.6098218,0.97,-0.17,0.59,1.14
71.6195507,0.57,1.27,0.57,1.5
71.62965083,0.31,2.49,0.47,2.55
71.63968182,0.2,3.3,0.35,3.32
71.64997196,0.23,3.58,0.31,3.6
71.6597147,0.47,3.37,0.32,3.41
71.6745348,0.76,2.7,0.36,2.82
71.67981577,0.91,1.83,0.35,2.07
71.68984795,0.88,0.88,0.25,1.26
71.69983482,0.73,-0.08,0.1,0.74
71.70997572,0.51,-1.01,0,1.13
71.71997881,0.25,-1.76,0,1.77
71.73006988,-0.13,-2.17,0.06,2.17
71.74003696,-0.52,-2.23,0.12,2.29
71.74969196,-0.81,-2.16,0.2,2.31
71.759902,-0.91,-2.1,0.32,2.31
71.77216768,-0.95,-2.05,0.48,2.3
71.78056574,-1.03,-1.91,0.67,2.27
71.79046297,-1.13,-1.59,0.92,2.15
71.80033684,-1.34,-1.24,1.21,2.19
71.8105588,-1.51,-0.97,1.51,2.34
71.82047582,-1.68,-0.88,1.76,2.58
71.83044982,-1.84,-0.89,1.89,2.78
71.84050989,-2,-0.96,1.88,2.9
71.85054684,-2.16,-1.08,1.7,2.95
71.86056089,-2.32,-1.28,1.4,2.99
71.87536192,-2.51,-1.51,0.99,3.09
71.88075185,-2.7,-1.69,0.45,3.21
71.89077091,-2.81,-1.8,-0.07,3.33
71.90082884,-3.04,-1.84,-0.62,3.6
71.91078997,-3.34,-1.88,-1.15,4
71.92124176,-3.66,-1.86,-1.59,4.4
71.93135071,-4.01,-1.82,-1.89,4.79
71.94127274,-4.3,-1.78,-2.03,5.07
75.91037583,-4.51,-1.75,-2,5.23
75.9115088,-4.59,-1.77,-1.82,5.24
75.91381598,-4.45,-1.84,-1.52,5.04
75.91436577,-3.95,-1.95,-1.21,4.56
75.91488171,-3.19,-2,-0.94,3.88
75.91533566,-2.31,-2.04,-0.68,3.15
75.91562796,-1.62,-2.02,-0.5,2.63
75.91588378,-0.98,-1.85,-0.36,2.12
75.91612482,-0.42,-1.62,-0.27,1.69
75.91636586,0,-1.4,-0.23,1.41
75.91660595,0.29,-1.24,-0.22,1.29
75.91688871,0.37,-1.12,-0.11,1.18
75.91786098,0.23,-0.93,0.05,0.95
75.91809988,0,-0.73,0.31,0.79
75.91833591,-0.25,-0.69,0.54,0.91
75.9185698,-0.28,-1.08,0.66,1.29
75.91880083,0.04,-2.04,0.54,2.11
75.91903067,0.61,-3.27,0.36,3.34
75.91926193,1.11,-4.33,0.3,4.48
75.91949177,1.38,-4.72,0.36,4.93
75.91972065,1.3,-4.39,0.5,4.6
75.91994882,0.97,-3.66,0.77,3.86
75.92084599,0.54,-2.83,1.14,3.09
75.92107582,0.12,-1.75,1.5,2.3
75.92130899,-0.33,-0.31,1.71,1.76
75.92154169,-0.71,1.08,1.72,2.15
75.92179489,-1.05,2.17,1.61,2.89
75.92216778,-1.24,2.91,1.37,3.44
75.93429089,-1.27,3.28,1.23,3.72
75.93462467,-1.06,3.39,1.15,3.73
75.93493485,-0.63,3.29,1.18,3.55
75.93525171,-0.18,3.11,1.24,3.35
75.93655276,0.3,2.84,1.23,3.1
75.93686676,0.84,2.3,1.07,2.67
75.93717575,1.53,1.54,0.86,2.33
75.93751192,2.28,0.77,0.56,2.47
75.93785667,2.9,0.17,0.16,2.9
75.93821478,3.1,-0.16,-0.28,3.11
75.93857098,2.97,-0.29,-0.67,3.05
75.94900584,2.7,-0.39,-0.9,2.87
75.94930983,2.31,-0.44,-0.94,2.53
75.94959068,1.88,-0.38,-0.84,2.09
75.9507618,1.47,-0.09,-0.66,1.61
75.9510479,1.14,0.38,-0.4,1.26
75.95132494,0.88,0.87,-0.13,1.24
75.95160484,0.74,1.29,0.11,1.49
75.95184779,0.74,1.45,0.38,1.67
75.95212579,0.83,1.44,0.64,1.78
75.95239377,0.98,1.38,0.83,1.88
75.95267677,1.04,1.41,0.91,1.97
75.95294785,0.93,1.5,0.83,1.95
75.9532218,0.77,1.63,0.6,1.89
75.95429778,0.61,1.68,0.37,1.82
75.95456171,0.5,1.57,0.14,1.65
75.95482397,0.42,1.35,-0.07,1.41
75.95507097,0.36,1.09,-0.28,1.18
75.95531797,0.27,0.87,-0.41,0.99
75.96368265,0.27,0.78,-0.45,0.94
75.96393394,0.28,0.69,-0.43,0.85
75.96416998,0.38,0.54,-0.37,0.75
75.96440077,0.51,0.4,-0.3,0.71
75.96462965,0.63,0.33,-0.22,0.74
75.96556568,0.72,0.35,-0.13,0.81
75.96579599,0.86,0.38,-0.07,0.94
75.96602678,1,0.34,-0.01,1.05
75.96626472,1.15,0.17,0.05,1.16
75.96648169,1.23,0.01,0.08,1.23
75.96669292,1.25,-0.13,0.11,1.26
75.96690369,1.25,-0.2,0.15,1.27
75.96711493,1.29,-0.19,0.21,1.32
75.96732879,1.36,-0.08,0.28,1.39
75.96753979,1.26,0.01,0.36,1.31
75.96835375,1.02,0.01,0.44,1.11
75.9685638,0.71,0.03,0.45,0.84
75.96877384,0.52,0,0.41,0.66
75.96900082,0.71,-0.38,0.22,0.83
75.96921182,1.27,-1.29,0.08,1.81
75.96942472,1.74,-2.19,0.05,2.79
75.96963596,1.75,-2.38,0.21,2.96
75.96985388,1.18,-1.74,0.47,2.15
75.97006369,0.49,-0.86,0.71,1.21
75.97027588,-0.04,-0.21,0.86,0.88
75.97105479,-0.22,0.23,0.95,1
75.97125196,-0.2,0.61,1.01,1.19
75.9714489,-0.12,0.95,0.97,1.36
75.97165394,0.01,1.21,0.87,1.49
75.97184992,0.12,1.37,0.79,1.58
75.9785738,0.17,1.4,0.75,1.59
75.97877979,0.12,1.33,0.76,1.53
75.97897077,-0.04,1.29,0.8,1.51
75.97915792,-0.32,1.33,0.86,1.61
75.9793539,-0.59,1.29,0.96,1.71
75.98010588,-0.82,1.02,1.15,1.74
75.98028278,-0.93,0.78,1.22,1.72
75.98045683,-0.92,0.6,1.21,1.63
75.98063183,-0.84,0.41,1.23,1.54
75.98080587,-0.71,0.13,1.35,1.53
75.98097992,-0.5,-0.15,1.52,1.6
75.98115492,-0.24,-0.41,1.71,1.77
75.98132992,0.09,-0.68,1.91,2.02
75.98150277,0.46,-1.04,2.14,2.42
75.98167682,0.79,-1.38,2.4,2.87
75.98236084,1.03,-1.45,2.62,3.16
75.98253489,1.18,-1.4,2.83,3.37
75.98271275,1.21,-1.29,3.08,3.55
75.9828918,1.15,-1.19,3.3,3.69
75.98307467,1.08,-1.04,3.51,3.81
75.98325276,0.99,-0.84,3.72,3.94
75.98342586,0.88,-0.6,3.97,4.11
75.98359776,0.8,-0.37,4.19,4.28
75.98377371,0.78,-0.17,4.35,4.42
75.98396087,0.82,-0.09,4.43,4.5
75.98462176,0.85,-0.12,4.49,4.57
75.98479271,0.8,-0.14,4.46,4.53
75.98496294,0.67,-0.17,4.35,4.4
75.98513579,0.51,-0.21,4.23,4.26
75.98530674,0.33,-0.31,4.06,4.08
75.98547697,0.18,-0.53,3.87,3.91
75.98564672,0.04,-0.79,3.64,3.72
75.98581982,-0.1,-0.97,3.35,3.48
75.98598886,-0.19,-1.06,3.08,3.26
75.98615694,-0.36,-1.08,2.86,3.07
75.98681879,-0.54,-1.02,2.66,2.89
75.98699784,-0.66,-0.91,2.52,2.75
75.98716497,-0.76,-0.76,2.42,2.64
75.98733473,-0.82,-0.65,2.34,2.56
75.98750591,-0.83,-0.49,2.27,2.46
75.98767471,-0.77,-0.35,2.26,2.41
75.9878428,-0.69,-0.23,2.31,2.42
75.98800898,-0.6,-0.18,2.37,2.45
75.98817587,-0.53,-0.17,2.43,2.49
75.98834276,-0.55,-0.08,2.41,2.47
75.99438381,-0.53,-0.01,2.36,2.41
75.99456477,-0.48,-0.1,2.3,2.35
75.99473667,-0.35,-0.38,2.19,2.25
75.99490976,-0.12,-0.89,2.08,2.26
75.99508667,0.11,-1.56,1.94,2.49
75.99525976,0.48,-2.32,1.72,2.92
75.99542665,0.92,-3.1,1.51,3.56
75.99559498,1.29,-3.73,1.37,4.17
75.99576187,1.46,-4.03,1.41,4.51
75.99593067,1.27,-3.92,1.64,4.43
75.99661279,0.86,-3.43,1.99,4.05
75.99678588,0.35,-2.75,2.47,3.71
75.99695396,-0.14,-1.99,2.93,3.54
75.99712086,-0.58,-1,3.28,3.47
75.9972918,-1.07,-0.02,3.58,3.73
75.99745798,-1.51,0.96,3.78,4.18
75.99762487,-1.77,1.86,3.87,4.64
75.99779177,-1.81,2.53,3.81,4.91
75.99795771,-1.79,2.95,3.71,5.06
75.99812484,-1.62,3.02,3.47,4.87
75.99878073,-1.27,2.74,3.13,4.34
75.99894786,-0.83,2,2.76,3.5
75.9991169,-0.37,1.04,2.39,2.63
75.99928784,0.02,0.06,2.05,2.05
75.99945498,0.31,-0.97,1.74,2.01
75.99962997,0.46,-1.92,1.45,2.44
75.99979782,0.44,-2.53,1.17,2.82
75.99996567,0.36,-2.81,0.92,2.97
76.0001328,0.29,-2.97,0.75,3.07
76.0003078,0.22,-3.12,0.66,3.19
76.0009737,0.16,-3.19,0.63,3.25
76.00112391,0.01,-3,0.63,3.06
76.00129271,-0.24,-2.58,0.71,2.68
76.00146198,-0.59,-1.97,0.86,2.22
76.00163579,-0.96,-1.26,1.02,1.88
76.00180387,-1.19,-0.61,1.19,1.79
76.00197077,-1.33,-0.08,1.31,1.86
76.00213766,-1.34,0.25,1.33,1.9
76.00230479,-1.27,0.39,1.28,1.84
76.0024848,-1.13,0.36,1.18,1.67
76.00316095,-0.96,0.2,1.01,1.4
76.00332975,-0.89,-0.06,0.85,1.23
76.00349879,-0.94,-0.33,0.71,1.22
76.00367069,-1.04,-0.58,0.61,1.33
76.00383878,-1.2,-0.92,0.56,1.61
76.00400686,-1.53,-1.15,0.57,1.99
76.00417376,-1.9,-1.14,0.59,2.29
76.00434065,-2.2,-1.06,0.67,2.53
76.00450778,-2.51,-0.94,0.76,2.78
76.00467491,-2.66,-0.82,0.83,2.9
76.00532985,-2.7,-0.71,0.92,2.93
76.01096773,-2.53,-0.65,0.99,2.79
76.01115179,-2.27,-0.51,1.1,2.57
76.01132679,-1.91,-0.27,1.22,2.28
76.01150084,-1.55,0,1.34,2.04
76.01166987,-1.07,0.31,1.44,1.82
76.01183677,-0.52,0.53,1.5,1.67
76.0119977,0.03,0.54,1.59,1.67
76.01216578,0.52,0.5,1.62,1.77
76.01233673,0.83,0.64,1.6,1.91
76.01300979,0.97,0.96,1.63,2.12
76.01317787,1.03,1.24,1.67,2.32
76.01334476,1.16,1.39,1.7,2.48
76.0135138,1.34,1.35,1.72,2.56
76.01368093,1.56,1.09,1.74,2.57
76.01384783,1.69,0.8,1.76,2.56
76.01401687,1.64,0.69,1.68,2.44
76.014184,1.42,0.59,1.64,2.24
76.01435089,1.22,0.41,1.61,2.06
76.01451778,1.18,0.13,1.56,1.96
76.01517677,1.41,-0.59,1.5,2.14
76.01534367,1.83,-1.6,1.35,2.78
76.01551294,2.29,-2.53,1.18,3.61
76.0156827,2.55,-3.22,1.16,4.26
76.01585078,2.45,-3.54,1.33,4.5
76.01602173,2.04,-3.42,1.62,4.29
76.01618981,1.5,-2.93,1.91,3.8
76.01637387,1.1,-2.31,2.19,3.36
76.01654387,0.92,-1.69,2.37,3.05
76.01669693,0.92,-1.1,2.52,2.89
76.01735783,0.94,-0.5,2.61,2.81
76.01752782,0.97,0.24,2.7,2.87
76.01770377,1.23,0.93,2.74,3.14
76.01787186,1.81,1.3,2.78,3.56
76.01804876,2.52,1.2,2.97,4.07
76.01821566,3.2,0.69,3.14,4.53
76.01838183,3.54,-0.09,3.36,4.88
76.01854992,3.38,-0.85,3.48,4.92
76.01871681,3.01,-1.49,3.41,4.78
76.01888371,2.63,-2.17,3.27,4.72
76.01955271,2.41,-2.8,3.04,4.78
76.01972079,2,-3.38,2.66,4.74
76.01988792,1.46,-3.67,2.14,4.49
76.02005482,0.84,-3.64,1.63,4.07
76.02022886,0.23,-3.29,1.13,3.48
76.02039981,-0.23,-2.78,0.72,2.88
76.02056694,-0.49,-2.27,0.47,2.36
76.02074385,-0.57,-1.91,0.41,2.03
76.02091265,-0.58,-1.76,0.5,1.91
76.02111483,-0.61,-1.79,0.6,1.98
76.02177095,-0.62,-1.81,0.61,2
76.02193975,-0.66,-1.87,0.51,2.04
76.02754283,-0.7,-1.93,0.43,2.09
76.0277319,-0.56,-1.96,0.56,2.11
76.02790594,-0.32,-2.16,0.71,2.29
76.02807665,-0.18,-2.44,0.81,2.57
76.02824593,-0.29,-2.63,0.78,2.75
76.02841473,-0.55,-2.76,0.47,2.85
76.02858281,-0.83,-2.63,-0.03,2.75
76.02875686,-1.11,-2.19,-0.48,2.5
76.02943683,-1.1,-1.76,-0.85,2.24
76.02960968,-0.91,-1.59,-1.14,2.15
76.02978587,-0.78,-1.72,-1.11,2.19
76.02995276,-0.8,-2.04,-0.92,2.37
76.03012681,-1.04,-2.31,-0.7,2.62
76.0302949,-1.33,-2.26,-0.27,2.63
76.03046179,-1.39,-1.97,0.06,2.41
76.03062868,-1.19,-1.61,0.25,2.01
76.03079486,-0.77,-1.45,0.4,1.68
76.03096294,-0.34,-1.72,0.47,1.81
76.03162479,-0.16,-2.06,0.6,2.15
76.03177595,-0.25,-2.06,0.95,2.28
76.03194284,-0.41,-1.83,1.53,2.42
76.03211069,-0.57,-1.62,1.78,2.47
76.03227782,-0.59,-1.56,1.67,2.36
76.032444,-0.44,-1.5,1.38,2.08
76.03261089,-0.13,-1.42,0.97,1.72
76.03279066,0.31,-1.22,0.66,1.42
76.03294683,0.6,-1.1,0.66,1.41
76.03311396,0.67,-1.21,0.72,1.55
76.0337708,0.56,-1.41,0.59,1.62
76.03393888,0.34,-1.36,0.48,1.48
76.03410983,0.25,-1.19,0.32,1.25
76.03427696,0.22,-0.99,0.21,1.03
76.03444386,0.27,-0.79,0.24,0.86
76.03460979,0.34,-0.67,0.19,0.77
76.03477669,0.33,-0.79,-0.08,0.85
76.03494382,0.28,-0.97,-0.27,1.04
76.03512383,0.1,-1.13,-0.41,1.2
76.03529382,-0.09,-1.22,-0.57,1.34
76.03596067,-0.05,-1.16,-0.61,1.31
76.03612685,0.11,-1.08,-0.74,1.31
76.03629494,0.2,-1.13,-1.05,1.55
76.03646278,0.18,-1.34,-1.52,2.03
76.03663087,0.01,-1.56,-2.08,2.6
76.03679895,-0.12,-1.53,-2.48,2.91
76.03694868,-0.12,-1.29,-2.55,2.86
76.03711581,0.06,-0.93,-2.46,2.63
76.0372858,0.36,-0.58,-2.35,2.44
76.03745484,0.54,-0.44,-2.2,2.3
76.03809166,0.34,-0.7,-2.2,2.33
76.03825998,-0.02,-1.17,-2.27,2.55
76.03842688,-0.3,-1.57,-2.29,2.79
76.03859377,-0.48,-1.76,-2.15,2.81
76.04424787,-0.38,-1.76,-1.97,2.66
76.04443479,-0.11,-1.73,-1.77,2.47
76.04461193,0.09,-1.83,-1.71,2.5
76.04478288,0.18,-1.87,-1.69,2.52
76.04495192,0.08,-1.8,-1.54,2.37
76.04511976,-0.01,-1.79,-1.39,2.26
76.04580784,-0.08,-1.72,-1.17,2.08
76.04597688,0.06,-1.44,-0.74,1.62
76.04614496,0.37,-1.07,-0.3,1.17
76.04631186,0.88,-0.76,-0.08,1.16
76.04648781,1.42,-0.54,-0.26,1.54
76.0466547,1.72,-0.49,-0.7,1.92
76.04680395,1.72,-0.5,-1.21,2.16
76.04697084,1.51,-0.56,-1.61,2.27
76.04713774,1.21,-0.69,-1.85,2.31
76.04730487,0.82,-0.83,-2.03,2.34
76.04796386,0.36,-0.95,-2.08,2.31
76.04813194,0.05,-0.86,-1.98,2.15
76.04829788,-0.04,-0.52,-1.75,1.82
76.04846573,0.04,-0.02,-1.41,1.41
76.04863691,0.23,0.37,-1.04,1.12
76.04880381,0.33,0.38,-0.86,0.99
76.04897165,0.24,-0.05,-0.74,0.77
76.04913998,0.12,-0.45,-0.54,0.71
76.04930878,0.05,-0.57,-0.08,0.57
76.04947472,-0.02,-0.34,0.33,0.47
76.05011678,0.07,0.11,0.37,0.39
76.05028677,0.4,0.74,0.18,0.86
76.05045271,0.79,1.28,-0.13,1.5
76.05061984,0.88,1.5,-0.39,1.78
76.05079699,0.67,1.44,-0.57,1.68
76.05096674,0.26,1.11,-0.7,1.33
76.05113268,0.1,0.77,-0.93,1.21
76.05128384,0.23,0.77,-1.19,1.43
76.05145168,-0.02,1.03,-1.36,1.7
76.05161977,-0.29,1.32,-1.15,1.77
76.05229473,-0.41,1.42,-0.28,1.5
76.05246377,-0.37,1.24,0.22,1.31
76.0526309,-0.3,0.99,0.21,1.05
76.05279779,-0.36,0.88,-0.2,0.97
76.05296898,-0.62,1,-0.75,1.39
76.05311775,-0.62,1.1,-0.36,1.31
76.05328679,-0.2,0.69,1.07,1.28
76.05345488,0.32,-0.16,2.75,2.77
76.05362272,0.57,-0.8,3.73,3.85
76.05378985,0.3,-0.98,4.19,4.31
76.05445099,-0.27,-0.84,3.89,3.98
76.05461979,-0.64,-0.71,3.41,3.54
76.05477786,-0.87,-0.71,2.63,2.85
76.0549469,-0.78,0.1,0.43,0.89
76.05511379,-0.53,1.1,-1.4,1.85
76.05528378,-0.45,1.72,-2.68,3.21
76.06090069,-0.4,1.72,-2.85,3.35
76.06109095,-0.59,1.44,-2.18,2.67
76.06126595,-0.56,1.29,-1.33,1.93
76.0614357,-0.3,0.99,-0.42,1.11
76.06211996,0.11,0.42,0.41,0.59
76.06228876,0.5,-0.13,0.83,0.97
76.06245685,0.6,-0.78,0.76,1.24
76.06262493,0.26,-1.49,0.3,1.54
76.06279182,-0.09,-2.16,0.31,2.18
76.06296277,-0.19,-2.63,0.53,2.68
76.06313777,-0.34,-2.71,0.88,2.86
76.06330395,-0.43,-2.51,1.15,2.79
76.06346989,-0.46,-2.16,1.11,2.47
76.06363678,-0.38,-1.66,0.86,1.9
76.06427383,-0.3,-1.1,0.33,1.18
76.06444073,-0.47,-0.79,-0.28,0.96
76.06461191,-0.91,-0.71,-0.66,1.32
