time,ax,ay,az,atotal
231.3789859,0.62,0.51,0.07,0.8
231.3892078,0.4,0.56,-0.01,0.68
231.4009628,0.26,0.51,-0.1,0.58
231.4090257,0.18,0.46,-0.08,0.5
231.4312859,0.14,0.44,-0.06,0.46
231.4329867,0.1,0.48,0,0.49
231.4384248,0.07,0.55,0.12,0.56
231.4521558,0.12,0.57,0.27,0.64
231.4589019,0.14,0.54,0.36,0.66
231.4689579,0.13,0.46,0.41,0.62
231.4794059,0.09,0.4,0.46,0.61
231.489028,-0.01,0.36,0.6,0.69
231.4997718,-0.15,0.35,0.78,0.86
231.5096908,-0.29,0.31,0.94,1.03
231.5298657,-0.4,0.19,1.01,1.1
231.5319929,-0.7,0.16,0.99,1.22
231.5388279,-1.25,0.45,0.93,1.62
231.5488248,-1.64,0.77,0.75,1.96
231.5593178,-1.47,0.73,0.45,1.7
231.5694628,-1.05,0.58,0.3,1.23
231.5801518,-0.68,0.59,0.37,0.97
231.5899529,-0.31,0.61,0.5,0.84
231.6009927,0.05,0.55,0.65,0.85
231.6100678,0.35,0.28,0.83,0.94
231.6286638,0.55,-0.22,0.91,1.08
231.6296618,0.6,-0.78,0.82,1.28
231.6394987,0.48,-1.28,0.75,1.55
231.6499109,0.18,-1.55,0.69,1.7
231.6601238,-0.33,-1.68,0.56,1.8
231.6704049,-0.84,-1.77,0.37,1.99
231.6803498,-1.23,-1.78,0.03,2.16
231.6903148,-1.51,-1.71,-0.36,2.3
231.7013178,-1.72,-1.5,-0.7,2.38
231.7105598,-1.95,-1.12,-0.97,2.44
231.7315459,-2.06,-0.57,-1.04,2.37
231.7335358,-2.06,0.06,-0.91,2.25
231.739749,-1.9,0.53,-0.68,2.08
231.7538068,-1.45,0.81,-0.3,1.68
231.7602339,-0.79,0.82,0.09,1.14
231.7704618,-0.32,0.62,0.3,0.75
231.780829,-0.04,0.36,0.41,0.54
231.7910748,0.11,0.09,0.4,0.42
231.8012929,0.13,-0.09,0.35,0.38
231.8108907,0.02,-0.22,0.23,0.31
231.8218527,-0.18,-0.39,0.09,0.43
231.8313658,-0.37,-0.56,-0.07,0.67
231.8437328,-0.61,-0.55,-0.15,0.83
231.8502669,-0.85,-0.39,-0.09,0.93
231.8601909,-0.87,-0.32,-0.1,0.93
231.8708797,-0.72,-0.29,-0.05,0.77
231.8804498,-0.55,-0.23,-0.05,0.59
231.8914838,-0.47,-0.08,-0.1,0.48
231.9016018,-0.53,0.16,-0.16,0.57
231.9112897,-0.74,0.44,-0.19,0.88
231.9219348,-0.99,0.68,-0.07,1.2
231.9318357,-1.19,0.8,0.13,1.43
231.9458568,-1.26,0.79,0.43,1.54
231.9507298,-1.16,0.69,0.76,1.54
231.9610128,-0.89,0.54,0.97,1.42
231.9714239,-0.67,0.47,1.09,1.36
231.9811568,-0.58,0.52,1.1,1.34
231.9917219,-0.59,0.82,1.07,1.47
232.0018587,-0.57,1.05,1.08,1.61
232.0116329,-0.37,1.08,1.11,1.59
232.0226908,-0.13,1.06,1.32,1.69
232.0315788,0.04,0.99,1.74,2
232.044045,0.14,0.89,2.17,2.34
232.0513387,0.22,0.71,2.47,2.57
232.0611598,0.25,0.47,2.56,2.61
232.0707219,0.26,0.22,2.44,2.46
232.0814867,0.27,0.05,2.19,2.2
232.0906308,0.22,-0.07,1.91,1.92
232.1007247,0.13,-0.16,1.65,1.66
232.1109538,-0.02,-0.17,1.52,1.52
232.1211267,-0.31,-0.03,1.44,1.47
232.1381149,-0.57,0.1,1.11,1.25
232.1408968,-0.52,0.03,0.54,0.75
232.1515727,-0.39,0.01,-0.06,0.39
232.1616178,-0.44,0.21,-0.45,0.66
232.171392,-0.48,0.32,-0.65,0.86
232.1824868,-0.35,0.15,-0.81,0.89
232.1917577,-0.14,-0.25,-0.8,0.84
232.2024758,0.17,-0.79,-0.61,1.01
232.2122378,0.34,-1.24,-0.26,1.31
232.2222939,0.34,-1.43,0.14,1.47
232.2428138,0.25,-1.64,0.38,1.7
232.2436378,0.22,-1.84,0.38,1.89
232.252039,0.26,-1.98,0.18,2
232.2624917,0.29,-2.03,-0.23,2.06
232.2726748,0.28,-1.99,-0.83,2.17
232.2840629,0.19,-1.89,-1.53,2.43
232.2933459,-0.06,-1.68,-2.15,2.72
232.3032069,-0.61,-1.22,-2.52,2.86
232.3132079,-1.19,-0.75,-2.59,2.94
232.3227067,-1.52,-0.55,-2.55,3.01
232.3424067,-1.49,-0.64,-2.38,2.87
232.3434858,-1.11,-0.86,-1.86,2.33
232.3524008,-0.68,-1.1,-1.25,1.79
232.3629389,-0.45,-1.26,-0.85,1.58
232.3729708,-0.18,-1.35,-0.71,1.53
232.3832397,0.05,-1.26,-0.71,1.44
232.3936388,0.17,-0.89,-0.84,1.23
232.4038248,0.26,-0.35,-0.7,0.82
232.4137588,0.4,0.06,-0.47,0.62
232.4231358,0.52,0.12,-0.3,0.61
232.4444318,0.45,-0.1,-0.36,0.58
232.4453158,0.09,-0.36,-0.6,0.7
232.452714,-0.35,-0.51,-0.87,1.06
232.4628928,-0.52,-0.77,-1.14,1.47
232.4740138,-0.64,-0.94,-1.28,1.71
232.483954,-0.75,-0.83,-1.32,1.73
232.4935207,-0.87,-0.48,-1.25,1.59
232.5042577,-0.82,-0.01,-0.94,1.24
232.513989,-0.57,0.4,-0.4,0.8
232.5242488,-0.15,0.57,0.16,0.61
232.5424337,0.19,0.47,0.56,0.75
232.5433607,0.35,0.28,0.7,0.83
232.5532298,0.2,0.16,0.66,0.7
232.5639079,-0.11,0.17,0.55,0.58
232.5739698,-0.36,0.23,0.32,0.53
232.5841126,-0.49,0.29,0.08,0.57
232.59442,-0.5,0.34,-0.09,0.61
232.6045928,-0.4,0.4,-0.18,0.59
232.6142387,-0.4,0.5,-0.23,0.68
232.624578,-0.42,0.61,-0.18,0.76
232.6438458,-0.39,0.79,0.08,0.88
232.6447608,-0.28,0.88,0.44,1.02
232.6538048,-0.09,0.86,0.68,1.1
232.664681,0.02,0.73,0.77,1.06
232.6745248,-0.03,0.63,0.72,0.95
232.6849828,-0.18,0.59,0.64,0.88
232.6947188,-0.31,0.61,0.72,0.99
232.7050567,-0.33,0.56,0.94,1.14
232.714685,-0.33,0.5,1.34,1.46
232.724782,-0.33,0.53,1.8,1.9
232.7447448,-0.23,0.45,2.11,2.16
232.7456338,-0.07,0.3,2.22,2.24
232.7543979,-0.02,0.13,2.12,2.12
232.7659779,-0.13,0.11,1.9,1.9
232.7745719,-0.36,0.37,1.86,1.93
232.7850978,-0.7,0.67,1.79,2.03
232.7955518,-0.85,0.95,1.62,2.06
232.8053548,-0.78,1.09,1.37,1.91
232.8180389,-0.59,1.15,1.2,1.76
232.824718,-0.25,1.29,1.26,1.82
232.8422098,0.35,1.5,1.59,2.21
232.844677,1.03,1.47,1.96,2.65
232.8548679,1.54,1.11,2.15,2.86
232.8666508,1.69,0.51,2.07,2.72
232.8752449,1.5,-0.15,1.78,2.33
232.8854678,1.08,-0.73,1.36,1.88
232.8956358,0.55,-1.21,0.82,1.56
232.9057848,0.06,-1.62,0.21,1.63
232.9179509,-0.23,-2,-0.44,2.06
232.9255738,-0.15,-2.42,-1.11,2.66
232.9430358,0,-2.71,-1.76,3.23
232.9448667,0.03,-2.77,-2.29,3.59
232.9552269,-0.11,-2.64,-2.74,3.8
232.9660869,-0.37,-2.44,-3.09,3.95
232.9754999,-0.6,-2.25,-3.45,4.16
232.9857619,-0.78,-2.06,-3.76,4.35
232.9957848,-0.98,-1.63,-3.79,4.24
233.006218,-1.13,-1.08,-3.52,3.85
233.017622,-1,-0.51,-3.04,3.24
233.0261149,-0.7,-0.05,-2.47,2.56
233.0446739,-0.24,0.3,-1.88,1.91
233.046062,0.18,0.63,-1.37,1.51
233.0554779,0.64,0.81,-0.86,1.34
233.066453,1.12,0.66,-0.37,1.35
233.0757899,1.42,0.27,0.07,1.44
233.0866618,1.35,-0.1,0.42,1.41
233.0966249,0.9,-0.34,0.65,1.16
233.1068609,0.37,-0.5,0.74,0.96
233.1176777,0.01,-0.73,0.73,1.03
233.1268578,-0.15,-0.95,0.69,1.18
233.1442747,-0.1,-1.12,0.6,1.27
233.1457357,-0.02,-1.17,0.46,1.25
233.1564488,-0.03,-1.03,0.33,1.08
233.1667938,-0.05,-0.88,0.16,0.89
233.176415,-0.05,-0.63,0.08,0.63
233.1864529,-0.07,-0.26,0.08,0.28
233.1970487,-0.13,0.01,0.03,0.13
233.207253,-0.21,0.24,-0.13,0.34
233.2176538,-0.3,0.49,-0.46,0.73
233.2270799,-0.31,0.71,-0.9,1.18
233.2459748,-0.27,1,-1.21,1.59
233.2470679,-0.15,1.29,-1.4,1.9
233.2564788,0.21,1.4,-1.51,2.06
233.2666507,0.49,1.47,-1.48,2.14
233.2768707,0.72,1.59,-1.16,2.09
233.2875438,0.94,1.67,-0.76,2.06
233.2970939,1.16,1.67,-0.4,2.07
233.3079038,1.27,1.69,-0.02,2.11
233.3182738,1.21,1.71,0.42,2.13
233.3275938,1.06,1.7,0.89,2.19
233.3454819,0.89,1.59,1.34,2.26
233.3466668,0.75,1.37,1.7,2.3
233.3569949,0.61,1.13,1.98,2.35
233.3676689,0.45,0.92,2.26,2.48
233.3775487,0.37,0.72,2.51,2.63
233.3879447,0.17,0.6,2.93,2.99
233.3978589,-0.18,0.5,3.62,3.65
233.4084709,-0.36,0.19,4.25,4.26
233.418263,-0.35,-0.17,4.57,4.58
233.4279399,-0.35,-0.27,4.59,4.61
233.4447799,-0.4,-0.18,4.27,4.29
233.4485297,-0.35,-0.02,3.66,3.67
233.4575279,-0.22,0.13,2.87,2.88
233.4678559,-0.12,0.31,2.11,2.13
233.4784379,0.12,0.48,1.28,1.37
233.4884398,0.58,0.67,0.38,0.96
233.5011108,1.11,0.93,-0.46,1.51
233.5083299,1.5,1.22,-1.16,2.25
233.5187569,1.69,1.45,-1.67,2.78
233.5284767,1.89,1.51,-1.74,2.97
233.5448947,2.02,1.36,-1.55,2.88
233.5487008,2.03,0.95,-1.43,2.65
233.5583949,1.9,0.42,-1.45,2.42
233.5679028,1.54,-0.08,-1.57,2.2
233.5782599,1.18,-0.6,-1.62,2.09
233.5889728,0.97,-1.15,-1.64,2.22
233.6009479,0.83,-1.65,-1.65,2.47
233.6089308,0.81,-1.97,-1.62,2.67
233.618959,0.82,-2.26,-1.57,2.87
233.6290019,0.88,-2.47,-1.58,3.06
233.6426287,1.03,-2.61,-1.76,3.31
233.6486278,1.13,-2.67,-2.12,3.59
233.6582847,1.09,-2.61,-2.62,3.85
233.6687598,0.98,-2.46,-3.1,4.07
233.6788187,1,-2.33,-3.47,4.29
233.6894307,1.09,-2.16,-3.69,4.41
233.7010016,0.99,-1.86,-3.6,4.17
233.7094169,0.8,-1.66,-3.43,3.89
233.7195158,0.59,-1.64,-3.36,3.78
233.7293308,0.25,-1.61,-3.31,3.68
233.742991,-0.03,-1.54,-3.08,3.44
233.7491426,-0.12,-1.51,-2.47,2.89
233.7587767,0.14,-1.67,-1.83,2.48
233.7694678,0.55,-1.85,-1.24,2.29
233.7791967,0.74,-1.69,-0.6,1.94
233.7898068,0.92,-1.46,0.2,1.73
233.8007569,1.18,-1.48,1.23,2.25
233.8099327,1.31,-1.45,2.57,3.22
233.8199158,1.39,-1.21,4.29,4.66
233.8298159,1.44,-1.11,5.84,6.11
233.843534,1.26,-1.22,6.69,6.91
233.8489957,0.84,-1.26,6.89,7.05
233.8592498,0.38,-1.23,6.44,6.56
233.8700767,-0.04,-1.14,5.5,5.61
233.8801107,-0.37,-0.93,4.52,4.62
233.8900089,-0.51,-0.51,3.65,3.72
233.9004149,-0.5,0,2.84,2.88
233.9101598,-0.45,0.4,2.1,2.18
233.92029,-0.37,0.73,1.55,1.75
233.9302318,-0.26,0.98,1.16,1.54
233.9446707,-0.11,1.07,0.91,1.4
233.9499228,0.03,1.1,0.7,1.3
233.9593508,0.08,1.11,0.6,1.26
233.9700508,0.2,1.07,0.54,1.21
233.9800076,0.23,1.09,0.51,1.22
233.9904838,0.09,1.08,0.5,1.19
234.0009458,-0.06,0.98,0.48,1.09
234.010963,-0.13,0.79,0.43,0.9
234.0205078,-0.13,0.62,0.46,0.78
234.0305488,-0.18,0.6,0.56,0.84
234.0451198,-0.22,0.57,0.71,0.93
234.0500307,-0.26,0.59,0.88,1.09
234.0599298,-0.38,0.6,0.92,1.16
234.0706329,-0.52,0.55,0.84,1.13
234.0802779,-0.56,0.59,0.84,1.16
234.0905378,-0.63,0.7,0.95,1.33
234.1012988,-0.65,0.73,1.02,1.41
234.1109819,-0.55,0.65,0.98,1.29
234.120997,-0.47,0.62,0.79,1.1
234.1435189,-0.42,0.73,0.4,0.93
234.1445727,-0.4,0.89,-0.07,0.97
234.1505828,-0.27,0.97,-0.47,1.11
234.160749,-0.07,1.04,-0.55,1.17
234.1710429,0.18,0.99,-0.42,1.09
234.1811666,0.45,0.85,-0.34,1.02
234.1915429,0.71,0.67,-0.36,1.04
234.2016468,0.79,0.63,-0.44,1.1
234.2115088,0.73,0.67,-0.47,1.09
234.2215819,0.6,0.7,-0.57,1.08
234.2435899,0.42,0.65,-0.74,1.07
234.244483,0.23,0.66,-0.79,1.05
234.2510428,0.04,0.63,-0.77,0.99
234.2614069,-0.08,0.55,-0.79,0.96
234.2715077,-0.12,0.46,-0.78,0.91
234.2827888,-0.07,0.28,-0.84,0.88
234.2918699,0.06,-0.03,-1.05,1.05
234.302012,0.24,-0.31,-1.22,1.28
234.3120959,0.36,-0.57,-1.27,1.43
234.322084,0.38,-0.79,-1.26,1.53
234.3420467,0.39,-1.06,-1.24,1.67
234.3429809,0.37,-1.27,-1.09,1.71
234.3514228,0.25,-1.34,-0.79,1.57
234.3611526,0.12,-1.38,-0.52,1.47
234.3719177,0.18,-1.48,-0.5,1.57
234.3832879,0.33,-1.6,-0.75,1.79
234.3922129,0.43,-1.69,-1.12,2.07
234.4026608,0.39,-1.67,-1.48,2.26
234.4124737,0.22,-1.55,-1.8,2.38
234.4225607,0.03,-1.34,-2.01,2.41
234.4449909,-0.08,-1.09,-2.21,2.46
234.4459178,-0.17,-0.82,-2.36,2.5
234.4516108,-0.25,-0.57,-2.4,2.47
234.4617648,-0.34,-0.33,-2.32,2.36
234.472435,-0.41,-0.15,-2.22,2.26
234.4823499,-0.41,-0.04,-2.05,2.09
234.4924068,-0.35,0,-1.74,1.77
234.5030508,-0.37,0.04,-1.43,1.47
234.5128317,-0.39,0.04,-1.15,1.21
234.5230718,-0.37,-0.06,-0.86,0.93
234.5444317,-0.39,-0.22,-0.63,0.77
234.5452147,-0.42,-0.39,-0.43,0.71
234.552372,-0.4,-0.51,-0.13,0.66
234.5620937,-0.3,-0.5,0.35,0.68
234.5732448,-0.05,-0.45,0.88,0.98
234.5832999,0.28,-0.49,1.25,1.37
234.5929358,0.58,-0.64,1.29,1.55
234.6033988,0.73,-0.73,1.23,1.6
234.613132,0.7,-0.73,1.14,1.52
234.6235058,0.44,-0.71,0.96,1.27
234.6449718,-0.01,-0.69,0.86,1.1
234.6460059,-0.42,-0.79,0.69,1.12
234.6526527,-0.72,-0.88,0.53,1.25
234.6625228,-0.88,-0.75,0.43,1.23
234.6729059,-1.12,-0.47,0.4,1.27
234.6831789,-1.32,-0.07,0.47,1.4
234.6933668,-1.41,0.18,0.4,1.47
234.7038438,-1.44,0.22,0.2,1.47
234.7139907,-1.31,0.23,0,1.33
234.7240977,-1.09,0.29,-0.05,1.12
234.7457557,-0.72,0.45,0.09,0.85
234.7479067,-0.34,0.69,0.44,0.88
234.7532318,-0.05,0.93,0.86,1.26
234.7632458,0.05,1.12,1.39,1.78
234.7733507,0,1.17,1.71,2.07
234.7834709,-0.17,1.12,1.72,2.05
234.7938008,-0.37,1.05,1.62,1.96
234.8036678,-0.56,0.93,1.47,1.82
234.8143697,-0.66,0.78,1.39,1.72
234.8241997,-0.65,0.63,1.3,1.58
234.8445678,-0.59,0.5,1.17,1.4
234.8454988,-0.48,0.51,1.01,1.22
234.853807,-0.28,0.6,0.87,1.09
234.863441,-0.01,0.66,0.71,0.96
234.8736868,0.24,0.75,0.47,0.91
234.8840919,0.27,1.04,0.46,1.16
234.8947139,0.16,1.33,0.51,1.43
234.9047978,0,1.42,0.57,1.53
234.9169729,-0.13,1.25,0.62,1.4
234.9251809,-0.21,0.99,0.6,1.17
234.9304976,-0.21,0.92,0.64,1.14
234.9407659,-0.38,0.65,0.52,0.91
234.950079,-0.58,0.53,0.44,0.9
234.9597359,-0.6,0.54,0.42,0.9
234.970655,-0.5,0.59,0.36,0.85
234.9826508,-0.46,0.73,0.26,0.9
234.9908879,-0.45,0.86,0.06,0.97
235.0005128,-0.32,0.86,-0.19,0.93
235.0102978,-0.12,0.85,-0.28,0.9
235.0200639,0.17,0.86,-0.04,0.87
235.0387087,0.34,0.85,0.35,0.98
235.0393777,0.45,0.64,0.6,0.98
235.0501428,0.54,0.29,0.65,0.89
235.0614278,0.48,-0.11,0.59,0.76
235.0705168,0.44,-0.46,0.6,0.87
235.0805187,0.52,-0.69,0.72,1.12
235.0910187,0.74,-0.99,0.81,1.47
235.1016879,0.98,-1.34,0.73,1.81
235.1115026,1.12,-1.54,0.52,1.97
235.1214037,1.14,-1.54,0.27,1.93
235.1427279,1.18,-1.48,0.02,1.89
235.1435647,1.2,-1.46,-0.08,1.89
235.1507869,1.22,-1.67,-0.27,2.08
235.1609898,1.18,-1.79,-0.46,2.19
235.1708689,1.21,-1.59,-0.47,2.05
235.1833098,1.34,-1.4,-0.49,1.99
235.1916108,1.25,-1.13,-0.51,1.76
235.2013628,0.98,-0.88,-0.53,1.41
235.2109149,0.69,-0.77,-0.5,1.14
235.221066,0.62,-0.85,-0.44,1.14
235.2417459,0.75,-1.02,-0.45,1.34
235.2427218,0.83,-1.03,-0.45,1.39
235.2526698,0.88,-0.98,-0.34,1.36
235.2620797,0.91,-0.85,-0.25,1.27
235.2718558,0.99,-0.67,-0.29,1.23
235.2827277,1.22,-0.55,-0.32,1.37
235.2925389,1.47,-0.49,-0.35,1.58
235.303721,1.57,-0.45,-0.42,1.68
235.3177998,1.38,-0.42,-0.67,1.59
235.3246439,1.14,-0.4,-0.61,1.35
235.3450658,0.85,-0.37,-0.25,0.96
235.3460817,0.7,-0.45,0.15,0.84
235.3544579,0.69,-0.55,0.4,0.96
235.3659897,0.71,-0.53,0.53,1.03
235.3746109,0.81,-0.4,0.51,1.03
235.3857138,0.81,-0.16,0.25,0.86
235.3949957,0.85,0.12,-0.11,0.86
235.4047568,0.84,0.35,-0.36,0.97
235.4149988,0.7,0.52,-0.44,0.97
235.4242098,0.5,0.65,-0.43,0.92
235.4387617,0.29,0.64,-0.51,0.86
235.4442987,0.14,0.5,-0.58,0.77
235.456296,0.21,0.41,-0.29,0.54
235.4655118,0.66,0.23,0.22,0.73
235.4762359,1.19,0.19,0.59,1.34
235.4860439,1.47,0.36,0.75,1.68
235.4959998,1.41,0.54,0.7,1.66
235.5059209,1.07,0.7,0.6,1.41
235.5171199,0.63,0.74,0.42,1.05
235.5263777,0.4,0.61,0.23,0.76
235.5458107,0.3,0.47,0.22,0.59
235.5480947,0.27,0.42,0.24,0.55
235.555285,0.42,0.41,0.21,0.62
235.565434,0.48,0.43,0.13,0.65
235.5756998,0.32,0.57,0.05,0.65
235.5859599,0.22,0.66,-0.02,0.69
235.5963387,0.15,0.7,0.11,0.72
235.6067328,0.24,0.68,0.58,0.92
235.6171768,0.47,0.49,1.09,1.28
235.6264508,0.77,0.19,1.39,1.6
235.6385248,0.88,-0.09,1.49,1.73
235.6460199,0.74,-0.25,1.47,1.66
235.6580198,0.58,-0.25,1.44,1.57
235.6659169,0.5,-0.22,1.2,1.31
235.6759458,0.29,-0.27,0.6,0.71
235.6859608,0.09,-0.26,0.15,0.31
235.6992517,0.06,0.02,0.09,0.11
235.7064977,0.15,0.39,-0.08,0.42
235.7184258,0.44,0.56,-0.26,0.75
235.7265458,0.56,0.54,-0.42,0.88
235.7373567,0.3,0.52,-0.39,0.71
235.7470229,0.15,0.28,-0.24,0.39
235.7582128,0.2,-0.13,-0.12,0.26
235.7663448,0.3,-0.51,-0.06,0.59
235.7770357,0.42,-0.85,0.01,0.94
235.7863679,0.55,-1.18,-0.04,1.3
235.7970309,0.6,-1.47,-0.25,1.6
235.806911,0.55,-1.69,-0.52,1.85
235.8170369,0.35,-1.75,-0.84,1.97
235.8279939,-0.07,-1.47,-0.99,1.77
235.8376498,-0.26,-1.27,-0.95,1.6
235.8584208,-0.46,-1.16,-0.8,1.48
235.859396,-0.7,-1.07,-0.46,1.35
235.8668957,-0.62,-1.16,-0.22,1.33
235.8765898,-0.54,-1.24,-0.16,1.36
235.8873289,-0.45,-1.18,-0.19,1.27
235.8992,-0.3,-1.01,-0.25,1.08
235.9074178,-0.2,-0.65,-0.27,0.73
235.9180179,-0.26,-0.21,-0.35,0.48
235.9281578,-0.35,0.14,-0.39,0.54
235.9382398,-0.35,0.35,-0.25,0.55
235.9584737,-0.06,0.32,0.07,0.33
235.9594138,0.34,0.06,0.39,0.52
235.9673288,0.64,-0.22,0.54,0.86
235.9776969,0.77,-0.43,0.5,1.01
235.9877219,0.7,-0.52,0.42,0.96
235.9997098,0.57,-0.6,0.28,0.87
236.0077848,0.44,-0.66,0.1,0.79
236.0180578,0.3,-0.69,-0.13,0.76
236.0283659,0.28,-0.65,-0.12,0.71
236.0377939,0.42,-0.63,0.09,0.76
236.060709,0.66,-0.85,0.01,1.07
236.0615959,0.95,-0.99,-0.35,1.41
236.0676947,1.1,-0.92,-0.71,1.6
236.0776448,1.07,-0.61,-0.97,1.56
236.0881987,0.91,-0.17,-1.11,1.44
236.0989399,0.52,0.18,-1.23,1.34
236.1086419,0.28,0.3,-1.3,1.36
236.1188307,0.23,0.36,-1.36,1.42
236.1287327,0.31,0.41,-1.49,1.57
236.1383579,0.65,0.55,-1.52,1.74
236.1598549,1.19,0.71,-1.41,1.97
236.16078,1.63,0.78,-1.24,2.19
236.1680129,1.89,0.9,-1.04,2.33
236.1778648,2.06,1.09,-0.77,2.45
236.1886418,2.3,1.01,-0.47,2.55
236.1992297,2.29,0.62,0.07,2.37
236.2089899,1.93,0.26,0.62,2.04
236.2186627,1.61,0.27,1.23,2.04
236.2288818,1.5,0.14,1.55,2.16
236.2388177,1.55,-0.08,1.44,2.11
236.2596827,1.61,-0.16,0.9,1.85
236.260613,1.33,-0.17,0.04,1.34
236.2684879,1.18,-0.39,-0.56,1.36
236.2783978,2.09,-1.06,-0.83,2.48
236.2890487,2.16,-1.05,-0.61,2.47
236.299253,2.18,-0.99,-0.03,2.39
236.3096247,1.88,-0.89,1.36,2.48
236.3196869,1.55,-0.91,2.54,3.11
236.3296857,1.38,-0.99,2.91,3.36
236.3391378,1.45,-1.05,2.45,3.03
236.3588448,2.02,-0.82,1.19,2.48
236.3597758,2.47,-0.77,0.02,2.58
236.3690188,2.07,-1.14,-0.62,2.44
236.3790517,1.35,-1.52,-0.95,2.24
236.3896017,0.97,-1.65,-1.28,2.3
236.3997188,0.59,-1.43,-1.52,2.16
236.4098518,0.26,-1.17,-1.05,1.59
236.4201369,0.04,-1.07,-0.02,1.07
236.4306207,-0.1,-1.18,0.89,1.48
236.4398568,-0.25,-1.64,2.24,2.78
236.4595568,-0.18,-1.91,3.19,3.72
236.4602747,0.66,-2.11,1.36,2.59
236.4694118,0.99,-2.24,1.96,3.13
236.4793928,1.38,-2.44,3.11,4.18
236.4898119,1.62,-3.12,4.19,5.46
236.4998918,1.41,-3.12,5.27,6.28
236.5099568,1.06,-2.59,5.81,6.44
236.5205359,0.68,-2.43,5.69,6.22
236.5304627,0.37,-2.58,5.17,5.78
236.5401309,0.34,-2.63,4.67,5.37
236.55756,0.47,-2.67,4.2,4.99
236.5597408,0.74,-2.66,3.83,4.72
236.5699697,1.02,-2.65,3.39,4.42
236.5815609,1.21,-2.58,3.05,4.17
236.5902138,1.09,-2.57,2.71,3.89
236.6006858,0.82,-2.47,2.17,3.38
236.6108868,0.72,-2.33,1.82,3.04
236.6212559,0.76,-2.21,1.41,2.72
236.6345358,1.02,-1.97,0.89,2.39
236.6405919,1.56,-1.73,0.32,2.35
236.6582549,2.09,-1.68,0.01,2.68
236.6599598,2.34,-1.78,-0.24,2.94
236.6703267,2.37,-1.73,-0.15,2.93
236.6818569,1.99,-1.86,0.01,2.72
236.6909337,1.31,-2.24,-0.04,2.59
236.7009199,0.95,-2.39,0.01,2.57
236.7112749,1.12,-2.47,0.22,2.72
236.7213778,1.31,-2.39,0.57,2.78
236.7336369,1.34,-2.1,0.76,2.6
236.7417748,1.29,-1.9,0.36,2.32
236.7590759,1.01,-1.73,-0.31,2.02
236.7603638,0.52,-1.57,-1.02,1.94
236.7708249,0.17,-1.46,-1.39,2.02
236.7819288,0.17,-1.46,-1.36,2
236.7913389,0.28,-1.55,-0.99,1.86
236.8013549,0.26,-1.5,-0.22,1.53
236.8113017,0.28,-1.4,0.49,1.5
236.8220458,0.46,-1.46,0.86,1.75
236.833375,0.71,-1.49,1.12,1.99
236.8414817,0.84,-1.44,1.19,2.04
236.8589208,1,-1.43,1.39,2.23
236.861043,1.19,-1.44,1.71,2.53
236.8711958,1.25,-1.47,1.64,2.53
236.8817508,1.14,-1.46,1.24,2.22
236.8917999,1,-1.35,0.68,1.81
236.9018369,0.8,-1.22,0.05,1.45
236.9121847,0.44,-1.07,-0.5,1.26
236.9224458,-0.2,-0.73,-0.81,1.1
236.9336379,-0.59,-0.36,-0.74,1.01
236.941782,-0.25,-0.39,-0.32,0.56
236.9593198,0.1,-0.61,0.32,0.69
236.9613647,0.23,-0.71,0.85,1.13
236.9717937,0.33,-0.66,1.16,1.37
236.9814487,0.49,-0.58,1.34,1.54
236.9920249,0.55,-0.58,1.18,1.42
237.0022407,0.49,-0.59,0.81,1.11
237.0129158,0.47,-0.53,0.29,0.76
237.0228829,0.67,-0.5,-0.11,0.84
237.0331969,0.82,-0.52,-0.19,0.98
237.0420327,0.65,-0.52,0.13,0.84
237.059073,0.25,-0.61,0.53,0.84
237.0621748,-0.19,-0.91,0.58,1.09
237.0720918,-0.57,-1.14,0.31,1.31
237.0821428,-0.9,-1.11,0.05,1.42
237.0926089,-1.01,-0.85,-0.23,1.33
237.1027098,-0.73,-0.42,-0.58,1.02
237.1133409,-0.38,-0.05,-0.59,0.7
237.1232638,-0.42,0.03,-0.23,0.47
237.133657,-0.72,-0.13,0.36,0.81
237.1430929,-0.93,-0.32,1.02,1.41
237.1584258,-1.01,-0.49,1.32,1.73
237.1624379,-0.98,-0.63,1.08,1.58
237.1724958,-0.78,-0.85,0.35,1.2
237.1826499,-0.18,-1.09,-0.4,1.17
237.1929219,0.42,-1.08,-0.27,1.18
237.2037086,0.65,-0.85,0.43,1.15
237.2138929,0.62,-0.71,1.07,1.42
237.2238479,0.53,-0.84,1.3,1.63
237.2336817,0.3,-1.28,1.15,1.74
237.243917,-0.22,-1.72,0.84,1.92
237.2596848,-1.09,-1.87,0.27,2.18
237.2628736,-1.94,-1.66,-0.33,2.57
237.2731528,-1.93,-1.3,-0.65,2.41
237.2834868,-1.36,-1.01,-0.68,1.82
237.2934737,-0.78,-0.62,-0.46,1.09
237.3036718,-0.46,-0.32,-0.09,0.56
237.3137908,-0.55,-0.18,0.15,0.59
237.3240089,-0.77,-0.17,0.08,0.79
237.3342447,-1.04,-0.11,-0.28,1.08
237.3437958,-1.6,0.02,-0.67,1.73
237.3595479,-2.08,0.1,-0.99,2.3
237.3645308,-1.89,0.11,-1.06,2.16
237.3734238,-1.51,0.29,-0.65,1.66
237.3837957,-1.39,0.45,-0.2,1.47
237.3937788,-1.39,0.4,0.1,1.44
